sector_id,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-06-01,163618.16735
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-07-01,162567.10366
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-08-01,172881.08506
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-09-01,165923.4686
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-10-01,184906.30008
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-11-01,182481.59389
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-12-01,252005.15098
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-01-01,198567.13532
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-02-01,215652.87198
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-03-01,203912.23305
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-04-01,132652.48927
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-05-01,145691.35849
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-06-01,137161.63107
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-07-01,143457.12956
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-08-01,155948.17402
